   Vx       Vy       Vz      |V|    
-416.10    1.49    -9.96    416.22 
-418.86    7.01    -10.83   419.06 
-418.85    5.76    -11.47   419.05 
-418.84    4.50    -12.11   419.04 
-418.83    3.24    -12.76   419.04 
-418.82    1.99    -13.40   419.04 
-418.82    1.99    -13.40   419.04 
-418.82    1.99    -13.40   419.04 
-418.82    1.99    -13.40   419.04 
-420.31    7.31    -17.04   420.72 
-418.92    5.90    -15.64   419.25 
-417.53    4.49    -14.24   417.80 
-416.15    3.08    -12.85   416.36 
-414.76    1.67    -11.45   414.92 
-414.76    1.67    -11.45   414.92 
-414.76    1.67    -11.45   414.92 
-414.76    1.67    -11.45   414.92 
-418.41   -0.65    -26.11   419.22 
-418.05    0.93    -22.72   418.67 
-417.68    2.52    -19.33   418.13 
-417.32    4.11    -15.94   417.64 
-416.96    5.70    -12.56   417.19 
-415.47    4.86    -14.18   415.74 
-413.97    4.02    -15.80   414.29 
-412.48    3.18    -17.42   412.86 
-410.98    2.35    -19.04   411.43 
-410.98    2.35    -19.04   411.43 
-410.98    2.35    -19.04   411.43 
-410.98    2.35    -19.04   411.43 
-416.21    6.82    -21.44   416.82 
-416.21    6.82    -21.44   416.82 
-416.21    6.82    -21.44   416.82 
-416.21    6.82    -21.44   416.82 
-419.49    7.69    -13.84   419.79 
-418.67    7.50    -14.94   419.00 
-417.84    7.31    -16.05   418.21 
-417.01    7.11    -17.15   417.42 
-416.18    6.92    -18.25   416.64 
-415.95    7.29    -19.92   416.49 
-415.72    7.67    -21.60   416.35 
-415.49    8.04    -23.27   416.22 
-415.27    8.41    -24.94   416.10 
-415.27    8.41    -24.94   416.10 
-415.27    8.41    -24.94   416.10 
-415.27    8.41    -24.94   416.10 
-417.58    5.45    -23.93   418.30 
-417.35    6.09    -24.42   418.11 
-417.12    6.74    -24.92   417.92 
-416.90    7.38    -25.42   417.74 
-416.67    8.03    -25.91   417.55 
-416.67    8.03    -25.91   417.55 
-416.67    8.03    -25.91   417.55 
-416.67    8.03    -25.91   417.55 
-417.19   12.63    -14.40   417.63 
-415.98   11.22    -12.80   416.33 
-414.77    9.81    -11.21   415.04 
-413.55    8.40    -9.61    413.75 
-412.34    6.99    -8.02    412.48 
-412.07    4.62    -6.89    412.15 
-411.79    2.24    -5.76    411.84 
-411.52   -0.14    -4.63    411.55 
-411.24   -2.52    -3.49    411.26 
-411.24   -2.52    -3.49    411.26 
-411.24   -2.52    -3.49    411.26 
-411.24   -2.52    -3.49    411.26 
-411.98   -5.33    -5.23    412.05 
-411.35   -6.55    -5.02    411.43 
-410.72   -7.78    -4.81    410.82 
-410.08   -9.01    -4.60    410.20 
-409.45   -10.23   -4.39    409.60 
-409.06   -8.97    -3.80    409.18 
-408.67   -7.70    -3.20    408.76 
-408.28   -6.44    -2.61    408.34 
-407.89   -5.18    -2.01    407.93 
-407.89   -5.18    -2.01    407.93 
-407.89   -5.18    -2.01    407.93 
-407.89   -5.18    -2.01    407.93 
-410.75   -6.86    -5.98    410.85 
-410.38   -7.78    -5.77    410.49 
-410.00   -8.70    -5.57    410.13 
-409.62   -9.62    -5.37    409.77 
-409.24   -10.54   -5.16    409.41 
-409.24   -10.54   -5.16    409.41 
-409.24   -10.54   -5.16    409.41 
-409.24   -10.54   -5.16    409.41 
-410.30   -11.28   -0.11    410.46 
-410.30   -11.28   -0.11    410.46 
-410.30   -11.28   -0.11    410.46 
-410.30   -11.28   -0.11    410.46 
-411.85   -12.39   -5.82    412.08 
-411.39   -12.22   -5.79    411.61 
-410.94   -12.06   -5.76    411.16 
-410.48   -11.90   -5.73    410.69 
-409.34   -14.22   -5.93    409.63 
-409.17   -14.84   -5.99    409.48 
-409.00   -15.46   -6.05    409.34 
-408.83   -16.08   -6.10    409.19 
-408.66   -16.70   -6.16    409.05 
-408.66   -16.70   -6.16    409.05 
-408.66   -16.70   -6.16    409.05 
-408.66   -16.70   -6.16    409.05 
-408.66   -16.70   -6.16    409.05 
-408.66   -16.70   -6.16    409.05 
-408.66   -16.70   -6.16    409.05 
-408.66   -16.70   -6.16    409.05 
-412.74   -17.02   -4.10    413.11 
-411.60   -16.16   -4.49    411.94 
-410.45   -15.31   -4.88    410.76 
-409.30   -14.45   -5.27    409.59 
-408.15   -13.60   -5.66    408.42 
-408.15   -13.60   -5.66    408.42 
-408.15   -13.60   -5.66    408.42 
-408.15   -13.60   -5.66    408.42 
-411.83   -18.73   -2.54    412.26 
-410.84   -19.15   -3.10    411.30 
-409.84   -19.57   -3.65    410.32 
-408.85   -19.99   -4.21    409.36 
-407.85   -20.41   -4.77    408.39 
-407.85   -20.41   -4.77    408.39 
-407.85   -20.41   -4.77    408.39 
-407.85   -20.41   -4.77    408.39 
-409.82   -22.68   -6.14    410.49 
-409.40   -23.57   -6.96    410.14 
-408.98   -24.46   -7.78    409.78 
-408.56   -25.34   -8.60    409.44 
-408.14   -26.23   -9.42    409.09 
-408.14   -26.23   -9.42    409.09 
-408.14   -26.23   -9.42    409.09 
-408.14   -26.23   -9.42    409.09 
-408.94   -29.88   -13.13   410.24 
-408.94   -24.57   -12.27   409.86 
-408.94   -19.26   -11.42   409.55 
-408.94   -13.95   -10.56   409.31 
-408.94   -8.64    -9.71    409.15 
-408.94   -8.64    -9.71    409.15 
-408.94   -8.64    -9.71    409.15 
-408.94   -8.64    -9.71    409.15 
-410.51   -13.20   -6.52    410.77 
-410.51   -13.20   -6.52    410.77 
-410.51   -13.20   -6.52    410.77 
-410.51   -13.20   -6.52    410.77 
-420.34    1.14    -4.30    420.36 
-420.02    4.05    -3.41    420.05 
-419.69    6.96    -2.52    419.76 
-419.37    9.86    -1.64    419.49 
-419.04   12.77    -0.75    419.24 
-418.87   11.88    -3.12    419.05 
-418.70   10.98    -5.50    418.88 
-418.53   10.09    -7.87    418.73 
-418.36    9.19    -10.24   418.59 
-417.85   10.45    -9.23    418.08 
-417.34   11.70    -8.22    417.58 
-416.83   12.96    -7.21    417.09 
-416.32   14.22    -6.20    416.61 
-416.32   14.22    -6.20    416.61 
-416.32   14.22    -6.20    416.61 
-416.32   14.22    -6.20    416.61 
-420.52    7.61    -15.46   420.87 
-420.20   13.27    -13.58   420.63 
-419.88   18.93    -11.69   420.47 
-419.56   24.59    -9.81    420.39 
-419.24   30.25    -7.93    420.40 
-419.24   30.25    -7.93    420.40 
-419.24   30.25    -7.93    420.40 
-419.24   30.25    -7.93    420.40 
-426.98   36.96    -6.75    428.63 
-426.98   36.96    -6.75    428.63 
-426.98   36.96    -6.75    428.63 
-426.98   36.96    -6.75    428.63 
-438.94   38.89    -58.21   444.49 
-435.61   39.93    -48.10   440.07 
-432.27   40.97    -37.99   435.87 
-428.94   42.01    -27.88   431.89 
-425.61   43.05    -17.77   428.15 
-425.51   42.24    -17.52   427.96 
-425.41   41.42    -17.27   427.77 
-425.31   40.61    -17.02   427.58 
-425.22   39.79    -16.77   427.41 
-424.19   39.32    -18.04   426.39 
-423.17   38.86    -19.31   425.39 
-422.15   38.39    -20.57   424.39 
-421.12   37.92    -21.84   423.39 
-421.12   37.92    -21.84   423.39 
-421.12   37.92    -21.84   423.39 
-421.12   37.92    -21.84   423.39 
-422.59   44.52    -11.96   425.10 
-422.59   44.52    -11.96   425.10 
-422.59   44.52    -11.96   425.10 
-422.59   44.52    -11.96   425.10 
-423.98   34.08    -17.17   425.69 
-423.53   34.82    -16.99   425.30 
-423.09   35.55    -16.81   424.91 
-422.65   36.29    -16.63   424.53 
-422.21   37.03    -16.45   424.15 
-422.21   37.03    -16.45   424.15 
-422.21   37.03    -16.45   424.15 
-422.21   37.03    -16.45   424.15 
-422.80   35.55    -15.56   424.58 
-422.80   35.55    -15.56   424.58 
-422.80   35.55    -15.56   424.58 
-422.80   35.55    -15.56   424.58 
-423.98   35.92    -17.68   425.87 
-423.53   36.90    -15.74   425.43 
-423.07   37.89    -13.80   424.99 
-422.61   38.87    -11.86   424.56 
-422.15   39.85    -9.92    424.14 
-422.02   39.44    -11.07   424.00 
-421.89   39.03    -12.23   423.87 
-421.76   38.62    -13.38   423.74 
-421.63   38.21    -14.54   423.61 
-421.63   38.21    -14.54   423.61 
-421.63   38.21    -14.54   423.61 
-421.63   38.21    -14.54   423.61 
-425.72   41.86    -22.99   428.39 
-425.72   41.86    -22.99   428.39 
-425.72   41.86    -22.99   428.39 
-425.72   41.86    -22.99   428.39 
-432.67   34.81    -33.50   435.36 
-432.69   34.31    -33.33   435.33 
-432.71   33.82    -33.17   435.30 
-432.74   33.32    -33.00   435.27 
-433.39   34.54    -35.57   436.22 
-433.24   34.11    -34.88   435.98 
-433.08   33.68    -34.20   435.73 
-432.92   33.25    -33.52   435.49 
-432.76   32.82    -32.83   435.24 
-432.60   32.39    -32.15   435.00 
-432.45   31.96    -31.46   434.77 
-432.29   31.54    -30.78   434.53 
-432.13   31.11    -30.10   434.29 
-431.20   32.18    -30.11   433.45 
-430.28   33.25    -30.12   432.61 
-429.35   34.32    -30.13   431.77 
-428.42   35.39    -30.14   430.93 
-428.42   35.39    -30.14   430.93 
-428.42   35.39    -30.14   430.93 
-428.42   35.39    -30.14   430.93 
-431.20   33.23    -21.89   433.03 
-430.81   33.03    -21.78   432.62 
-430.42   32.83    -21.68   432.21 
-430.03   32.63    -21.57   431.81 
-429.64   32.43    -21.47   431.40 
-429.16   33.05    -19.31   430.86 
-428.68   33.67    -17.14   430.34 
-428.20   34.29    -14.97   429.83 
-427.71   34.91    -12.81   429.32 
-426.76   33.50    -11.95   428.24 
-425.80   32.09    -11.09   427.15 
-424.84   30.68    -10.24   426.07 
-423.88   29.26    -9.38    424.99 
-423.88   29.26    -9.38    424.99 
-423.88   29.26    -9.38    424.99 
-423.88   29.26    -9.38    424.99 
-426.73   25.45    -15.30   427.76 
-426.73   25.45    -15.30   427.76 
-426.73   25.45    -15.30   427.76 
-426.73   25.45    -15.30   427.76 
-435.05   31.81    -10.38   436.33 
-433.96   30.70    -12.52   435.22 
-432.87   29.58    -14.67   434.13 
-431.78   28.47    -16.81   433.04 
-430.69   27.36    -18.96   431.97 
-430.61   26.96    -17.76   431.82 
-430.54   26.57    -16.57   431.68 
-430.46   26.18    -15.37   431.53 
-430.39   25.78    -14.18   431.39 
-427.79   23.47    -22.05   429.00 
-425.18   21.15    -29.93   426.76 
-422.58   18.83    -37.80   424.68 
-419.98   16.51    -45.68   422.78 
-419.98   16.51    -45.68   422.78 
-419.98   16.51    -45.68   422.78 
-419.98   16.51    -45.68   422.78 
-430.59   35.56    -40.95   433.99 
-430.59   35.56    -40.95   433.99 
-430.59   35.56    -40.95   433.99 
-430.59   35.56    -40.95   433.99 
-433.40   28.46    -33.72   435.64 
-433.40   28.46    -33.72   435.64 
-433.40   28.46    -33.72   435.64 
-433.40   28.46    -33.72   435.64 
-439.28    7.10    -58.01   443.15 
-438.74   11.71    -60.18   443.00 
-438.19   16.32    -62.35   442.90 
-437.65   20.93    -64.52   442.88 
-437.11   25.53    -66.69   442.90 
-437.11   25.53    -66.69   442.90 
-437.11   25.53    -66.69   442.90 
-437.11   25.53    -66.69   442.90 
-438.36   27.91    -63.43   443.80 
-438.36   27.91    -63.43   443.80 
-438.36   27.91    -63.43   443.80 
-438.36   27.91    -63.43   443.80 
-447.04   31.95    -69.48   453.53 
-446.46   34.43    -66.33   452.67 
-445.88   36.91    -63.18   451.84 
-445.30   39.38    -60.03   451.05 
-444.72   41.86    -56.87   450.29 
-444.72   41.86    -56.87   450.29 
-444.72   41.86    -56.87   450.29 
-444.72   41.86    -56.87   450.29 
-462.75   16.75    -69.36   468.22 
-461.93   19.07    -68.26   467.34 
-461.10   21.39    -67.16   466.46 
-460.28   23.70    -66.06   465.60 
-459.46   26.02    -64.97   464.76 
-459.46   26.02    -64.97   464.76 
-459.46   26.02    -64.97   464.76 
-459.46   26.02    -64.97   464.76 
-462.62   19.21    -70.78   468.40 
-462.36   17.71    -68.96   467.81 
-462.11   16.21    -67.13   467.24 
-461.86   14.71    -65.30   466.69 
-461.61   13.21    -63.47   466.14 
-461.61   13.21    -63.47   466.14 
-461.61   13.21    -63.47   466.14 
-461.61   13.21    -63.47   466.14 
-466.83   14.53    -67.14   471.86 
-465.78   14.10    -66.64   470.73 
-464.73   13.67    -66.15   469.61 
-463.69   13.23    -65.65   468.50 
-462.64   12.80    -65.16   467.38 
-462.69   12.40    -62.89   467.11 
-462.75   12.00    -60.61   466.86 
-462.80   11.60    -58.34   466.61 
-462.86   11.20    -56.07   466.38 
-462.86   11.20    -56.07   466.38 
-462.86   11.20    -56.07   466.38 
-462.86   11.20    -56.07   466.38 
-465.83   10.36    -53.26   468.98 
-465.07    9.95    -55.94   468.53 
-464.30    9.54    -58.62   468.08 
-463.54    9.13    -61.31   467.67 
-462.77    8.71    -63.99   467.25 
-461.51   11.29    -61.10   465.67 
-460.25   13.88    -58.22   464.13 
-459.00   16.46    -55.34   462.62 
-457.74   19.04    -52.45   461.13 
-457.31   18.31    -52.62   460.69 
-456.88   17.59    -52.79   460.26 
-456.46   16.86    -52.95   459.83 
-456.03   16.14    -53.12   459.40 
-456.03   16.14    -53.12   459.40 
-456.03   16.14    -53.12   459.40 
-456.03   16.14    -53.12   459.40 
-468.05    3.81    -49.17   470.64 
-465.37    5.23    -51.41   468.23 
-462.70    6.64    -53.65   465.85 
-460.02    8.05    -55.89   463.47 
-457.34    9.47    -58.13   461.12 
-454.66   10.88    -60.37   458.78 
-451.99   12.30    -62.61   456.47 
-449.31   13.71    -64.85   454.17 
-446.63   15.12    -67.09   451.89 
-446.63   15.12    -67.09   451.89 
-446.63   15.12    -67.09   451.89 
-446.63   15.12    -67.09   451.89 
-461.36   26.01    -66.40   466.84 
-459.92   26.91    -65.44   465.33 
-458.49   27.82    -64.49   463.84 
-457.05   28.72    -63.54   462.34 
-455.61   29.62    -62.58   460.84 
-452.50   27.30    -60.36   457.32 
-449.38   24.98    -58.14   453.81 
-446.27   22.65    -55.91   450.33 
-443.15   20.33    -53.69   446.85 
-442.10   23.49    -48.62   445.39 
-441.04   26.65    -43.56   443.99 
-439.98   29.81    -38.49   442.67 
-438.93   32.96    -33.42   441.43 
-438.93   32.96    -33.42   441.43 
-438.93   32.96    -33.42   441.43 
-438.93   32.96    -33.42   441.43 
-444.35   38.46    -76.59   452.54 
-444.35   38.46    -76.59   452.54 
-444.35   38.46    -76.59   452.54 
-444.35   38.46    -76.59   452.54 
-456.50   28.58    -67.78   462.39 
-454.80   28.71    -67.44   460.67 
-453.11   28.84    -67.11   458.96 
-451.41   28.97    -66.77   457.24 
-449.71   29.10    -66.43   455.52 
-449.71   29.10    -66.43   455.52 
-449.71   29.10    -66.43   455.52 
-449.71   29.10    -66.43   455.52 
-456.63   17.87    -75.03   463.10 
-455.87   21.19    -73.50   462.24 
-455.10   24.51    -71.98   461.41 
-454.34   27.83    -70.46   460.61 
-453.57   31.15    -68.94   459.84 
-453.57   31.15    -68.94   459.84 
-453.57   31.15    -68.94   459.84 
-453.57   31.15    -68.94   459.84 
-455.27   35.38    -67.03   461.54 
-455.27   35.38    -67.03   461.54 
-455.27   35.38    -67.03   461.54 
-455.27   35.38    -67.03   461.54 
-459.08   35.14    -64.84   464.97 
-458.59   35.12    -64.34   464.41 
-458.11   35.11    -63.84   463.87 
-457.62   35.09    -63.34   463.31 
-457.14   35.08    -62.84   462.77 
-457.26   34.98    -60.94   462.63 
-457.39   34.89    -59.03   462.50 
-457.51   34.80    -57.13   462.37 
-456.58   38.99    -48.02   460.75 
-456.31   40.06    -46.22   460.39 
-456.05   41.13    -44.42   460.05 
-455.78   42.20    -42.62   459.71 
-455.52   43.27    -40.81   459.39 
-455.52   43.27    -40.81   459.39 
-455.52   43.27    -40.81   459.39 
-455.52   43.27    -40.81   459.39 
-455.52   43.27    -40.81   459.39 
-455.52   43.27    -40.81   459.39 
-455.52   43.27    -40.81   459.39 
-455.52   43.27    -40.81   459.39 
-456.71   48.45    -43.66   461.34 
-456.43   47.61    -43.14   460.93 
-456.14   46.78    -42.61   460.51 
-455.86   45.94    -42.09   460.10 
-455.58   45.10    -41.57   459.69 
-454.88   43.97    -42.45   458.97 
-454.19   42.84    -43.33   458.26 
-453.49   41.70    -44.21   457.54 
-452.80   40.57    -45.10   456.85 
-452.92   40.28    -41.50   456.60 
-453.04   39.99    -37.90   456.38 
-453.17   39.71    -34.31   456.20 
-453.29   39.42    -30.72   456.04 
-452.55   37.78    -35.87   455.54 
-451.80   36.14    -41.03   455.10 
-451.06   34.49    -46.19   454.73 
-450.31   32.85    -51.35   454.42 
-449.40   32.85    -51.03   453.48 
-448.49   32.84    -50.72   452.54 
-447.58   32.84    -50.41   451.61 
-446.67   32.83    -50.10   450.67 
-446.67   32.83    -50.10   450.67 
-446.67   32.83    -50.10   450.67 
-446.67   32.83    -50.10   450.67 
-449.53   42.66    -43.78   453.67 
-449.46   38.17    -43.86   453.21 
-449.39   33.67    -43.93   452.79 
-449.32   29.18    -44.00   452.41 
-449.24   24.69    -44.07   452.07 
-449.24   24.69    -44.07   452.07 
-449.24   24.69    -44.07   452.07 
-449.24   24.69    -44.07   452.07 
-449.29   35.17    -39.43   452.39 
-449.29   35.17    -39.43   452.39 
-449.29   35.17    -39.43   452.39 
-449.29   35.17    -39.43   452.39 
-453.06   45.79    -59.40   459.23 
-453.06   45.79    -59.40   459.23 
-453.06   45.79    -59.40   459.23 
-453.06   45.79    -59.40   459.23 
-458.50   34.32    -66.81   464.61 
-458.50   34.32    -66.81   464.61 
-458.50   34.32    -66.81   464.61 
-458.50   34.32    -66.81   464.61 
-459.65   33.22    -69.00   465.99 
-458.73   32.53    -72.16   465.51 
-457.81   31.84    -75.32   465.06 
-456.89   31.14    -78.47   464.62 
-455.98   30.45    -81.63   464.23 
-455.98   30.45    -81.63   464.23 
-455.98   30.45    -81.63   464.23 
-455.98   30.45    -81.63   464.23 
-510.55   59.29    -98.52   523.34 
-503.67   54.86    -95.98   515.66 
-496.79   50.44    -93.45   508.01 
-489.91   46.01    -90.91   500.39 
-483.03   41.59    -88.37   492.81 
-476.15   37.17    -85.83   485.25 
-469.27   32.74    -83.29   477.73 
-462.39   28.32    -80.76   470.24 
-455.51   23.89    -78.22   462.79 
